density,frame,intensity,sigmaXY,x,y,
0.0333887,1486,7056.25,1.07195,5145.45,16051.4,
0.336544,1487,9833.16,1.02197,5071.74,16031.1,
0.275276,1488,7111.36,0.960465,5074.93,16026.7,
0.494153,1489,8170.11,0.951954,5065.34,16077.1,
0.238591,1490,6034.19,0.907188,5091.12,16080.3,
0.437753,1491,7128.83,0.839582,5088.02,16069.1,
0.117161,1492,9471.75,1.03305,5130.63,16062.3,
0.223704,1493,7710.83,0.852096,5106.29,16097.5,
0.225924,1494,11517.8,1.15992,5064.37,16028.9,
0.212447,1495,7521.46,0.823546,5105.52,16076.4,
0.326961,1496,8312.63,1.07313,5071.87,16064.4,
0.323089,1497,8657.06,0.877483,5044.42,16040.8,
0.433068,1498,8247.92,0.942273,5077.45,16074.5,
0.302592,1499,10456.8,1.17523,5057.17,16038.7,
0.388305,1500,7235.57,1.16338,5101.44,16072.4,
0.616783,1501,6723.3,0.835862,5107.81,16048.5,
0.466084,1502,9204.95,0.99278,5079.69,16051.2,
0.76401,1503,6694.82,0.909419,5063.2,16074.4,
0.508582,1504,7653.8,0.917533,5068.54,16078.4,
0.236817,1505,6714.68,0.780331,5042.25,16071,
0.391767,1506,8933.32,0.906662,5096.73,16067.3,
0.51781,1507,12909.4,1.37322,5069.99,16054.7,
0.367586,1508,8278.61,0.953702,5080.9,16041.1,
0.222922,1509,10777.3,1.25122,5035.41,16072.5,
0.0369003,1510,10210.2,1.03652,5021.55,16098.2,
0.283949,1511,5830.18,0.765428,5044.77,16064.7,
0.0258929,1512,6354.53,0.947559,5051.82,16003.7,
1.12879,1513,7585.61,0.89055,5088.74,16055.9,
0.355026,1514,8826.07,1.14927,5098.95,16044.5,
0.364086,1515,8551.41,0.998561,5067.64,16050.7,
0.332215,1516,8519.63,0.974556,5087.83,16073.1,
0.363888,1517,5727.49,0.997757,5045.79,16055.9,
0.0399759,1518,11474.9,1.23935,5020.28,16036.9,
0.369035,1519,5200.12,0.719063,5052.69,16053.8,
0.390122,1520,7422.35,1.02111,5084.97,16088.1,
0.106946,1521,6833.21,0.84313,5033.78,16091.2,
0.539962,1522,10453.2,1.00661,5053.38,16066,
0.581591,1523,9084.94,0.904275,5052.5,16057.2,
0.497612,1524,7220.5,0.911211,5064.46,16063.9,
0.346905,1525,8676.9,1.03096,5083.21,16043.1,
0.158916,1526,8285.42,0.974162,5057.95,16023.8,
0.376037,1527,6110.83,0.780104,5102.91,16067.2,
0.249523,1528,8023.34,0.989475,5110.18,16054.8,
0.415819,1529,10040.9,0.982995,5067.49,16072,
0.141937,1530,6465.43,0.892774,5052.79,16027.7,
0.613669,1531,6665.3,0.888618,5078.1,16066.2,
0.099302,1532,7658.95,1.06291,5026.73,16084.4,
0.431772,1533,11058.6,1.21442,5086.33,16076.2,
0.291639,1534,9798.5,1.04795,5051.01,16084.6,
0.219849,1535,10377.5,1.08785,5059.46,16033,
0.157317,1536,6313.97,0.805869,5051.33,16101.4,
0.471537,1537,7882.08,0.963815,5067.83,16065.5,
0.18542,1538,9838.26,1.05748,5035.56,16052.3,
0.111019,1539,8887.73,1.15926,5061.05,16015.6,
0.349029,1540,8971.29,0.9863,5068.64,16023.7,
0.98414,1541,6194.19,0.824176,5093.44,16056.9,
0.000121204,1542,8268.02,1.23286,5061.28,15976.5,
0.0236637,1543,10382.8,1.11213,5088.35,16120.4,
0.746518,1544,9100.07,1.1874,5066.83,16027.2,
0.0809398,1545,5745.79,0.858176,5083.43,16111.3,
0.12594,1546,8469.73,0.931381,5058.69,16026,
0.409961,1547,7310.94,0.944807,5061.23,16041.3,
0.145773,1548,9054.84,0.850446,5035.66,16043.6,
0.577674,1549,10992.3,1.23653,5097.49,16072.9,
0.234115,1550,9764.07,1.05655,5060.42,16082.8,
0.0372399,1551,12775,1.34361,5095.48,16112.2,
0.481051,1552,8490.67,0.968963,5092.23,16053.1,
0.270495,1553,6003.61,0.975714,5042.8,16041,
0.083781,1554,7183.02,1.07716,5135.05,16071.2,
0.607157,1555,8732.23,0.970769,5093.74,16057.2,
0.407601,1556,10156.9,1.06447,5082.62,16044.1,
0.134813,1557,6601.35,0.849601,5035.54,16087.2,
0.358665,1558,9874.3,1.07492,5099.84,16047.6,
0.34952,1559,7732.68,0.854654,5084.71,16092.9,
0.477643,1560,10646.1,1.06804,5061.3,16042,
0.0729779,1561,9714.56,1.2072,5094.58,16105.2,
0.63054,1562,9517.96,0.996281,5082.57,16059.9,
0.0285472,1563,6129.42,0.904208,5007.19,16057.8,
0.479801,1564,9016.62,1.03228,5080.31,16049.4,
0.0900435,1565,13426.1,1.43526,5024.98,16056.3,
0.373484,1566,5202.43,0.842016,5059.51,16055.1,
0.143213,1567,7985.6,0.995179,5111.31,16094.2,
0.0814073,1568,8084.11,1.00983,5110.03,16010.8,
0.54746,1569,5957.1,0.851599,5077.33,16043.5,
0.694212,1570,10475.6,1.08214,5100.27,16074.9,
0.526536,1571,9272.95,0.96439,5073.37,16060.6,
0.417965,1572,9337.61,1.15671,5044.82,16038.5,
0.246411,1573,7830.59,0.912489,5126.76,16060.2,
0.0200546,1574,6200.34,0.998669,5130.78,16011.6,
0.263641,1575,6609.94,0.930041,5083.58,16084.3,
0.500119,1576,8873.83,1.25333,5108,16047.8,
0.172604,1577,11768.1,1.1574,5035.8,16038.7,
0.269675,1578,8850.96,0.963795,5082.52,16031.3,
0.4772,1579,7074.36,0.87892,5060.37,16041.9,
0.16918,1580,7683.16,0.823502,5030.66,16038.3,
0.459112,1581,8636.77,1.07758,5058.17,16057.7,
0.630058,1582,11314.2,1.16346,5100.98,16060.1,
0.421818,1583,9052.3,1.03775,5092.8,16063.4,
1.02513,1584,5585.55,0.808176,5075.97,16056,
0.333173,1585,8994.08,0.986528,5091.21,16039.2,
0.62879,1586,6787.61,0.894924,5081.2,16062.7,
0.246085,1587,8675.36,0.995495,5094.46,16023.9,
0.185743,1588,11170,1.21205,5092.19,16022.1,
0.331294,1589,8184.7,0.808462,5080.47,16073.1,
0.450351,1590,9732.71,1.09326,5079.28,16090.3,
0.466659,1591,7241.25,0.969611,5075.46,16064.8,
0.359959,1592,9578.06,1.19836,5097.45,16086.6,
0.221769,1593,9288.01,1.0114,5070.99,16084.7,
0.551425,1594,5952.18,0.757683,5052.71,16078.9,
0.195622,1595,7678.83,1.05801,5045.68,16092.9,
0.783901,1596,8624.72,1.03145,5050.45,16066.3,
0.0360468,1597,7256.06,1.02552,5122.61,16104.7,
0.402397,1598,8082.18,0.964584,5059.05,16057.2,
0.503823,1599,7601.65,0.833859,5086.43,16053.4,
0.145087,1600,7345.17,1.11172,5037.73,16066,
0.612624,1601,7231.01,0.954914,5056.61,16058.8,
0.0980871,1602,7794.01,0.9417,5125.05,16044.4,
0.0865243,1603,6795.4,0.971813,5137.37,16061.6,
0.220461,1604,8688.38,1.08447,5113.15,16077.2,
0.263317,1605,8066.25,0.902464,5084.58,16076.9,
0.564187,1606,10071.1,0.97485,5063.01,16046.5,
0.234468,1607,10678.8,1.19684,5092.31,16073.8,
0.446725,1608,8968.12,1.07159,5109.08,16063.5,
0.404471,1609,8096.5,0.967236,5106.8,16059.6,
0.078455,1610,7615.66,0.861233,5055.78,16017.1,
0.449219,1611,9499.26,1.07231,5054.71,16073.9,
0.63969,1612,6251.33,0.850643,5053.79,16058.5,
0.491418,1613,7818.21,0.953688,5070.7,16027.3,
0.46655,1614,7496.6,0.87681,5072.27,16061.7,
0.321879,1615,8342.45,0.94819,5082.55,16027.9,
0.672551,1616,8499.33,0.94943,5071.06,16069.5,
0.561531,1617,10440,1.09822,5085.28,16046.1,
0.133959,1618,7315.64,0.77491,5086.73,16014.4,
0.166182,1619,8316.52,0.8303,5110.48,16095.5,
0.523306,1620,9325.35,0.96948,5054.06,16072.6,
0.236848,1621,6826.85,0.945677,5118.1,16031.1,
0.531735,1622,7971.88,0.980646,5075.14,16050.7,
0.323964,1623,11142.3,1.19967,5078.23,16075.8,
0.493847,1624,6212.78,0.877052,5101.9,16068,
0.131764,1625,9275.1,1.02735,5028.28,16072.5,
0.435617,1626,7882.73,0.958121,5066.56,16044.6,
0.0397298,1627,6819.6,0.832625,5087.42,16000.7,
0.0405095,1628,7310.13,0.933547,5101.63,16117.4,
0.217844,1629,6172.08,0.804609,5086.11,16081.8,
0.0245902,1630,6838.88,0.8162,5008.15,16070.9,
0.331621,1631,10762.4,1.14655,5062.14,16050.1,
0.305029,1632,11819,1.42203,5068.94,16099.4,
0.268974,1633,6889.83,1.08088,5108.41,16087.1,
0.300017,1634,8180.7,0.946168,5122.61,16031.3,
0.341403,1635,7262.39,0.879277,5083.67,16093.8,
0.240561,1636,5478.77,0.754954,5078.46,16030.1,
0.0105248,1637,6895.62,0.803096,5014.46,16021.4,
0.222958,1638,6364.19,0.92483,5050.01,16078.7,
0.313084,1639,7324.76,0.71818,5094.36,16033.6,
0.0828786,1640,6994.64,0.889337,5025.5,16067,
0.243654,1641,5935.76,0.906392,5105.69,16068.7,
0.0396967,1642,5504,0.697807,5135.33,16092.4,
0.0570384,1643,9662.06,0.972861,5065.57,16109.5,
0.51856,1644,10291.3,0.991596,5062.54,16062,
0.281744,1645,7267.8,0.961355,5121.38,16034.7,
0.268446,1646,4888.51,0.733867,5092.37,16078.4,
0.581142,1647,8252.61,0.964841,5082.06,16067.6,
0.416917,1648,6881.8,0.95127,5102.17,16077.9,
0.718874,1649,7628.87,0.889831,5081.15,16087.7,
0.149565,1650,7386.56,0.885018,5045.05,16093.4,
0.28788,1651,8983.38,1.04546,5107.6,16066.9,
0.359237,1652,7408.13,0.952298,5069.99,16061.1,
0.528621,1653,7820.26,1.01829,5067.27,16043.5,
0.381895,1654,7837.19,0.92182,5109.1,16085.9,
0.135437,1655,6660.85,0.762347,5067.53,16018.5,
0.431529,1656,8480.49,0.85058,5096.32,16050.1,
0.522596,1657,6652.9,0.786972,5083.02,16069.9,
0.452111,1658,10158.6,1.19445,5068.95,16029.1,
0.421634,1659,6854.08,0.972521,5092.88,16036.6,
0.172249,1660,9071.63,0.914448,5042.79,16078,
0.842813,1661,7579.17,1.00106,5099.87,16061.4,
0.378892,1662,8403.54,0.876199,5073.79,16062.8,
0.282331,1663,8314.33,1.09168,5064.76,16085.6,
0.752873,1664,8478.37,0.870352,5073.36,16033.1,
1.19176e-05,1665,5228.24,0.903607,5040.2,16169.9,
0.243315,1666,7513.23,1.06132,5102.09,16078.5,
0.13946,1667,8195.06,1.01641,5121.19,16083.1,
0.67149,1668,10679.1,1.08828,5084.56,16071.4,
0.724782,1669,8799.53,0.952192,5090.73,16058,
0.12989,1670,10398.8,1.18445,5087.23,16100.8,
0.290331,1671,6301.31,0.925266,5078.91,16040.6,
0.376929,1672,6496.11,0.774847,5087.08,16085.3,
0.399141,1673,6784.61,0.849079,5085.33,16051.7,
0.381965,1674,10000.5,1.07807,5091.88,16034.4,
0.298098,1675,8582.49,0.991353,5112.99,16048.4,
0.313164,1676,8575.74,0.971735,5045.17,16095.7,
0.460343,1677,5482.85,0.785645,5085.92,16035.8,
3.66141e-05,1678,12449.1,1.31753,5049.78,16136.5,
0.303769,1679,6313.23,0.856242,5050.74,16051.3,
0.78111,1680,8036.05,0.871365,5075.79,16071.4,
0.497465,1681,5755.65,0.65273,5084.28,16037.5,
0.610976,1682,8128.6,0.985343,5058.25,16065.2,
0.692712,1683,6495.36,0.861531,5075.9,16049.7,
0.240913,1684,9899.87,0.956785,5094.89,16085.1,
0.388928,1685,9761.7,1.23188,5100.77,16062.8,
0.35539,1686,5737.68,0.82791,5108.43,16065.8,
0.15523,1687,8163.31,1.0453,5052.09,16024.8,
0.341286,1688,8335.06,0.849011,5082.09,16028.8,
0.423803,1689,9822.48,1.00122,5059.51,16045.5,
0.117356,1690,7415.43,0.958634,5118.28,16077,
0.538199,1691,10308.8,1.0547,5072.85,16054.3,
0.310753,1692,7128.41,0.870885,5054.39,16084.1,
0.0769068,1693,5281.5,0.657874,5046.68,16020.4,
0.388821,1694,10990.9,1.037,5058.49,16044.4,
0.314015,1695,10158.6,1.09422,5068.45,16055.6,
0.0484243,1696,7284.92,0.997959,5058.4,16008.6,
0.505149,1697,5195.57,0.767856,5058.18,16048.8,
0.274017,1698,7357.83,0.918827,5100.53,16042.7,
0.473172,1699,8150.83,0.777561,5068.26,16033.7,
0.495365,1700,8048.03,0.867904,5059.4,16059.5,
0.317528,1701,7366.71,1.03892,5058.69,16038.7,
0.0336642,1702,7966.4,1.08995,5140.74,16056.6,
0.314782,1703,5815.91,0.842629,5091.97,16030.7,
0.477868,1704,7542.32,0.944652,5097.95,16070.5,
0.621803,1705,7746.32,0.912409,5077.71,16067.4,
0.0621135,1706,6675.15,0.942381,5097.32,16005.4,
0.357584,1707,7457.09,0.995479,5049.1,16048,
0.433194,1708,9467.26,0.973286,5081.69,16049.5,
0.0676594,1709,6971.26,0.830174,5096.38,16103.7,
0.0747429,1710,6874.13,0.847997,5097.76,16002.9,
0.275769,1711,8520.67,1.13658,5098.44,16033.8,
0.545852,1712,10349.4,1.21277,5083.2,16065.1,
0.228548,1713,6206.53,0.982982,5065.6,16100,
0.737207,1714,7907.82,0.890057,5060.47,16076.6,
0.60113,1715,9961.19,1.03958,5080.93,16045.3,
0.212793,1716,9501.53,1.10624,5039.02,16046.7,
0.109609,1717,8350.71,0.941223,5066.06,16012.7,
0.00203319,1718,8899.97,1.08742,5097.91,15990.7,
0.362233,1719,10042.6,1.04938,5079.93,16037.2,
0.222961,1720,8816.4,0.854141,5063.16,16035.4,
0.779425,1721,6555.24,1.21758,5098.25,16076.5,
0.031203,1722,4241.73,0.589543,5013.33,16076.6,
0.500249,1723,7233.08,0.770121,5072.51,16050.3,
0.0319546,1724,7936.93,1.05917,5057.25,16000.6,
0.173876,1725,9622,0.963421,5049.49,16095.6,
0.620252,1726,7220.12,1.01197,5083.81,16057,
0.493237,1727,7730.36,0.888959,5055.75,16041.8,
0.0561779,1728,8608.86,0.976705,5079.5,16005.9,
0.218494,1729,7932.07,0.913332,5091.12,16019.2,
0.388963,1730,9648.99,1.21204,5064.83,16040.1,
0.127691,1731,6459.6,0.744486,5072.49,16018.8,
0.0972008,1732,7296.23,0.905134,5128.54,16080.3,
0.305525,1733,6128.73,0.797487,5046.01,16056.5,
0.25621,1734,6710.89,0.820557,5087.95,16077.6,
3.47986e-05,1735,7564.71,0.931245,4989.13,16030.4,
0.0831224,1736,7668.04,0.910305,5126.96,16031.4,
0.297529,1737,6918.62,0.899088,5047.18,16072.6,
0.453763,1738,8400.76,0.991559,5053.9,16068.6,
0.644372,1739,9124.51,1.14769,5071.6,16053.7,
0.485882,1740,12775.1,1.14781,5058.62,16049.5,
0.473219,1741,8068.42,0.884908,5085.05,16066.4,
0.0316627,1742,8410.99,1.06489,5015.18,16087.4,
0.012799,1743,6933.53,0.779552,4996.13,16023.8,
0.710931,1744,9734.61,1.04414,5072.9,16073,
0.21082,1745,6132.29,0.659639,5030.24,16040,
0.857707,1746,8729.38,0.923439,5076.39,16073.6,
0.726267,1747,7907.41,1.0347,5071.8,16073.1,
0.112192,1748,4645.35,0.6853,5045.34,16024.4,
0.152337,1749,6516.38,0.984382,5122.98,16070.6,
0.338481,1750,6498.84,0.74619,5062.08,16052.7,
0.0675596,1751,6891.1,1.05911,5095.63,16000.2,
0.219001,1752,9473.7,1.00794,5122.17,16072.2,
0.657753,1753,9985.43,1.01498,5071.93,16048.5,
0.163615,1754,8520.06,1.01117,5119.82,16071.5,
0.132924,1755,6041.17,0.815813,5101.56,16022.9,
0.337773,1756,9054.4,0.953431,5060.18,16079.7,
0.2283,1757,5573.82,0.629349,5098.11,16029.1,
0.358065,1758,8276.45,1.07606,5106.96,16095.1,
0.300102,1759,11097.9,1.31858,5045.06,16053.3,
0.537055,1760,6981.98,0.951067,5051.83,16055.6,
0.273047,1761,8837.8,1.03907,5066.47,16097.8,
0.336208,1762,10912.8,1.16114,5100.01,16086.2,
0.43843,1763,9943.88,1.09334,5067.83,16064,
0.298788,1764,7538.14,0.933331,5089.83,16085.9,
0.198835,1765,7218.65,0.858986,5105.58,16089.5,
0.347726,1766,8784.94,1.07295,5119.38,16055.2,
0.284741,1767,7670.97,0.979076,5043.84,16043.5,
0.37032,1768,11644.1,1.09672,5111.55,16062.3,
0.379282,1769,8121.86,0.919976,5090.01,16081.3,
0.255506,1770,5081.63,0.846511,5105.95,16093.8,
0.501902,1771,7311.96,0.844471,5057.84,16047.3,
0.0577112,1772,9823.88,1.03885,5042.82,16021.3,
0.541135,1773,11981.9,1.22033,5083.26,16058.2,
0.727758,1774,6658.83,1.12694,5068.75,16073.6,
0.907532,1775,6567.48,0.762249,5074.17,16070.8,
0.190613,1776,7318.9,1.06336,5082.59,16098.5,
0.434776,1777,5974.29,0.78603,5084.05,16095.6,
0.0752774,1778,5528.46,0.754164,5026.2,16073,
0.65181,1779,9400.65,1.09243,5084.3,16036.5,
0.0627953,1780,6582.89,0.950357,5123.4,16103.6,
0.3193,1781,9709.43,1.16552,5092.06,16041.6,
0.390172,1782,7441.56,0.877582,5067.94,16062.4,
0.101081,1783,12221.9,1.07378,5050.81,16031.8,
0.161815,1784,7660.54,0.940246,5116.8,16037.6,
0.1678,1785,5166.31,0.719509,5078.28,16105,
0.0548728,1786,9276.72,0.889084,5062.5,16108.7,
0.430666,1787,8868.25,0.965083,5062.4,16043.9,
0.311438,1788,9493.79,1.10808,5063.86,16055.2,
0.163469,1789,7153.42,1.11326,5036.78,16037.4,
0.254968,1790,8011.12,1.02151,5092.63,16084.7,
0.380172,1791,10105.6,1.10601,5063.21,16051.8,
0.251079,1792,7775.88,0.907773,5077.78,16028.9,
0.194641,1793,6298.04,0.91577,5050.78,16032.6,
0.504174,1794,10347.3,1.02674,5078.3,16069.9,
0.537416,1795,8479.31,0.941982,5065.96,16082.1,
0.450187,1796,7718.05,0.841967,5064.8,16068.1,
0.802859,1797,9723.68,0.984508,5077.71,16055.5,
0.456205,1798,8236.49,0.988898,5072.29,16035.1,
0.530213,1799,6847.74,0.89307,5081.22,16048.4,
0.168168,1800,5958.81,0.84566,5033.4,16057,
0.298517,1801,6357.17,0.858631,5080.17,16086.1,
0.379505,1802,6570.78,0.832561,5046.21,16038.5,
0.688026,1803,6902.89,0.886529,5073.34,16057.9,
0.417538,1804,7616.3,1.07893,5085.31,16044.5,
0.653417,1805,10949.8,1.15813,5061.73,16061.3,
0.169689,1806,7680.86,0.918732,5103.9,16039,
0.248794,1807,7836.73,0.950345,5114.6,16086.4,
0.370943,1808,8167.76,0.912716,5069.33,16050.7,
0.31638,1809,9633.61,1.01209,5068,16097.6,
2.56708e-05,1810,7695.82,1.03362,5169.14,16131,
0.307991,1811,11309.1,1.08272,5105.19,16067,
0.160111,1812,7921.25,1.0485,5054.64,16030.7,
0.158405,1813,9376.59,0.925352,5109.98,16034.3,
0.223549,1814,6979.23,0.83832,5060.69,16088.1,
0.366942,1815,7865.95,0.943932,5127.13,16053.6,
0.286796,1816,8108.28,0.860953,5098.72,16090,
0.259556,1817,8931.07,1.00288,5050.8,16085.7,
0.449583,1818,4713.92,0.769373,5071.7,16028.1,
0.182929,1819,6079.54,0.881655,5048.25,16044.6,
0.709046,1820,6794.61,0.985823,5077.83,16057.6,
0.349295,1821,7277.52,0.930845,5069.52,16065.2,
0.1441,1822,10120,1.10989,5025.94,16092.8,
0.395285,1823,8056.58,1.02164,5083.31,16033.7,
0.454798,1824,8650.26,0.951782,5056.9,16041.5,
0.607272,1825,6417.39,0.81734,5078.82,16054.1,
0.0891743,1826,13815.8,1.25926,5093.27,16009.9,
0.115679,1827,9754.73,1.04895,5030.9,16037.5,
0.445996,1828,8109.71,0.995879,5063.35,16064.6,
0.110515,1829,7126.19,0.823138,5085.02,16022.3,
0.300543,1830,6173.38,0.928471,5066.31,16057.2,
0.469088,1831,8061.73,0.985181,5066.7,16070.2,
0.698079,1832,8389.12,0.980328,5049.35,16049,
0.0925219,1833,5693.85,0.82251,5090.63,16103.2,
0.248365,1834,9338.21,1.01953,5049.43,16059.5,
0.23928,1835,6669.66,0.942976,5094.73,16079.4,
0.40359,1836,7966.43,0.943129,5097.37,16057.6,
0.127094,1837,11635.1,1.21094,5096.5,16095.9,
0.218798,1838,6899.88,0.872377,5089.43,16089.7,
0.38297,1839,9544.74,1.00416,5073.01,16028,
0.14688,1840,6590.91,0.775543,5100.4,16094,
0.248105,1841,6928.96,0.771096,5044.21,16052,
0.320534,1842,10281.2,1.12797,5058.49,16070.1,
0.39884,1843,9745.52,1.10542,5065.15,16082.8,
0.0426743,1844,7484.01,0.984531,5053.72,16007.8,
0.823075,1845,7749.24,0.99839,5069.49,16077.6,
0.0405802,1846,10056.4,1.13867,5142.22,16052.5,
0.149375,1847,7508.45,0.920191,5050.07,16096,
0.114979,1848,7349.81,0.937275,5076.02,16011.8,
0.626818,1849,6755.39,0.746976,5073.45,16048,
0.81994,1850,9119.8,1.08009,5074.49,16057.2,
0.412855,1851,9118.95,0.918772,5083.35,16038.4,
0.348823,1852,8202.92,0.873764,5089.35,16040.8,
0.132125,1853,7779.22,1.00654,5101.74,16094.5,
0.265669,1854,8143.18,0.945611,5081.82,16097,
0.293108,1855,7010.62,0.9731,5079.79,16026.2,
0.20161,1856,9318.22,1.14995,5050.05,16040,
0.41939,1857,9156.5,1.1202,5068.08,16053.9,
0.0174593,1858,4335.81,0.661327,5140.96,16097.2,
0.12894,1859,6439.02,1.03631,5085.6,16104.4,
0.22913,1860,7173.7,0.956998,5078.43,16026.3,
0.259821,1861,9799.62,1.1163,5041.23,16043.3,
0.338326,1862,8571.31,1.07536,5084.84,16051.8,
0.490766,1863,7209.93,1.00781,5095.42,16067.8,
0.0977503,1864,8682.11,0.878186,5025.19,16052.1,
0.29973,1865,5519.22,0.700803,5064.98,16039,
0.0805215,1866,5657.82,0.788984,5026.71,16042.8,
0.242782,1867,7419.38,0.889608,5101.17,16081.1,
0.242492,1868,8980.65,0.992966,5071.21,16023.1,
0.286289,1869,6860.12,0.812587,5058.72,16071.9,
0.506297,1870,8917.52,0.960152,5066.28,16024.5,
0.242813,1871,5805.14,0.698747,5049.58,16046.4,
0.333108,1872,8069.47,0.998961,5087.53,16088.8,
0.628991,1873,5147.6,0.806377,5077.54,16061.7,
0.196003,1874,6633.13,0.92575,5104.83,16082.3,
1.56707,1875,7043.42,0.790851,5070.9,16071,
0.109535,1876,8475.86,1.12492,5114.83,16079.4,
0.010288,1877,9447.51,0.988455,5018.31,16013.5,
0.778151,1878,6452.9,0.941237,5061.97,16076.3,
0.287662,1879,8941.54,1.00947,5071.62,16080,
0.171598,1880,5812.36,0.80587,5106.26,16022.2,
0.578686,1881,8488.56,0.761212,5049.29,16067.1,
0.251791,1882,5849.02,0.849682,5037.56,16056.2,
0.0766249,1883,9506.9,1.05043,5023.81,16080.5,
0.292192,1884,7575.55,0.853219,5065.23,16024.2,
0.419324,1885,7564.26,1.04667,5054.91,16071.7,
0.0582281,1886,13908.8,1.45131,5057.75,16114.5,
0.454444,1887,10801.8,1.17626,5083.83,16048.8,
0.0859194,1888,9046.25,1.25861,5048.23,16102.5,
0.314015,1889,8092.69,0.86729,5065.7,16030,
0.578703,1890,7278.63,1.00134,5056.06,16056.1,
0.00284705,1891,4915.61,0.671413,5095.85,16138.6,
0.056733,1892,7094.05,0.886061,5014.88,16049.1,
0.194592,1893,9046.78,0.982769,5053.56,16086.8,
0.340626,1894,9157.57,1.07456,5048.16,16088.2,
0.241364,1895,8202.64,0.932408,5055.55,16037.6,
0.0864354,1896,9961.12,1.13764,5018.65,16080,
6.47377e-06,1897,9625.02,1.09271,5129.02,16159.4,
0.0127585,1898,6711.97,1.23005,5133.34,16100.5,
0.195323,1899,10196.8,1.0923,5085.55,16080.8,
0.299841,1900,8441.57,0.919968,5053.93,16049.9,
0.41553,1901,9471.45,0.992457,5083.25,16085.3,
0.0241935,1902,8311.6,0.929702,5068.45,16133.2,
0.291623,1903,9139.93,0.857204,5043.48,16069.8,
0.413011,1904,6601.33,0.691326,5101.98,16083.6,
0.36101,1905,6473.14,0.946917,5080.38,16082.3,
0.0417897,1906,7004.42,0.87473,5108.24,16116.7,
0.298143,1907,11414.1,1.07003,5084.75,16030.8,
0.5317,1908,8487.99,1.22314,5104.32,16059,
0.409105,1909,6147.76,0.929455,5060.82,16045.4,
0.189269,1910,5416.32,0.76286,5123.26,16060.5,
0.62617,1911,9803.52,1.06568,5093.47,16056.4,
0.145589,1912,6482.7,0.732149,5029.48,16083.7,
0.229605,1913,9384.35,1.0452,5119.32,16032.8,
0.175584,1914,5773.24,0.66191,5115.03,16039.1,
0.386984,1915,7477.74,0.759342,5090.54,16043.7,
0.033388,1916,9642.92,1.13553,5083.41,16114.6,
0.363449,1917,6485.12,0.912906,5086.95,16034.7,
1.18312,1918,10185.7,1.07966,5075.16,16059.1,
0.347642,1919,8040.27,0.8862,5095.66,16040.4,
0.0305833,1920,9090.04,1.25799,5097.35,15994.1,
0.525709,1921,14139.7,1.25185,5090.54,16050,
0.130249,1922,6704.27,0.964729,5047.83,16035.4,
0.460019,1923,8273.59,1.08412,5070.32,16026.1,
1.04495e-05,1924,5922.31,0.762614,4983.55,16111.9,
0.0513645,1925,7567.9,1.1765,5136.01,16036.8,
0.357923,1926,12250.4,1.28723,5106.27,16087.4,
0.00839441,1927,8248.66,1.00875,5094.74,16128.8,
0.152794,1928,8125.02,1.07475,5124.81,16077,
1.09402,1929,9783.32,0.974204,5076.36,16059.7,
0.0328527,1930,6802.95,0.831223,5025.27,16022.8,
0.30124,1931,10662,1.1324,5047.34,16063.9,
0.135504,1932,5924.28,0.826925,5119.19,16085.7,
0.0139063,1933,6645.82,0.939561,5080.8,15993.5,
0.409347,1934,5931.45,0.858259,5070.67,16043.2,
0.613508,1935,5626.38,0.699543,5073.98,16070.6,
0.207287,1936,7326.78,1.02696,5038.57,16067.3,
0.174799,1937,5190.13,0.807498,5056.9,16025,
0.0587694,1938,8127.94,0.987737,5099.63,16005.9,
0.106291,1939,7973.35,0.800881,5073.12,16102.1,
0.256501,1940,7366.63,0.820933,5103.78,16073.9,
0.34829,1941,6221.95,0.856509,5071.34,16028.6,
0.430305,1942,8547.4,0.920745,5082.07,16073.5,
0.122293,1943,8586.55,1.16939,5107.31,16014.9,
0.495562,1944,7453.89,1.07873,5096.04,16036.8,
0.168688,1945,5276.16,0.782216,5122.23,16043.3,
0.170129,1946,8854.86,1.08793,5121.37,16035.2,
0.255337,1947,8125.3,0.898596,5034.79,16071,
0.879472,1948,10255.7,1.11451,5071.5,16054.2,
0.256235,1949,9588.06,1.07725,5090.56,16029.2,
0.369939,1950,9629.98,1.13275,5044.4,16055.9,
0.0402065,1951,5120.97,0.632571,5018.82,16039.1,
0.311447,1952,6552.7,0.811984,5066.47,16082.6,
0.509225,1953,9743.25,0.920582,5058.4,16045.3,
0.772998,1954,8415.75,1.05669,5078.16,16057.9,
0.24975,1955,8902,1.04973,5064.47,16038.4,
0.153978,1956,10406,1.03804,5028.27,16077.8,
0.120122,1957,9391.6,0.999518,5107.1,16022.7,
0.592773,1958,9666.69,1.01951,5088.03,16047.5,
0.16156,1959,9769.93,1.27067,5045.6,16088.2,
0.0143475,1960,5723.08,0.731275,5007.28,16045.3,
0.371473,1961,9346.73,1.08749,5065.29,16087.1,
0.205516,1962,8192.99,0.889048,5037.63,16038.2,
0.819896,1963,10067,1.06367,5074.78,16057.4,
0.155088,1964,10798.8,1.23195,5081.04,16104.2,
0.0240032,1965,8250.57,0.892644,5017.14,16095.1,
0.379009,1966,8990.44,1.0363,5096.51,16075.2,
0.345048,1967,5448.6,0.764397,5053.18,16032.7,
0.0146378,1968,9111.82,1.2538,5007.39,16042.6,
